MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737210,2018-05-30 00:00:00,Gypsum,96.59,97.12,96.06,100.79,21.8,16.14,30.27,21.73,16.14,30.27,74.32,100,46.16,73.34,100,46.16,0.79,20.83,245.99,21.25,2.46,18.29,3.26,22.72,56.3,79.82,57.26,80.08,25.79,29.95,22.51,25.86,28.21,23.48,25.93,25.62,25.25,22.82,0.1927,0.17014,0.27229,0.14282,9.52,8.52,13.59,10.28,1.4789,1.4481,1.6072,1.4884,1.2461,1.2172,1.3401,1.176,0.1786,0.1571,0.253,0.1933
737211,2018-05-31 00:00:00,Gypsum,96.31,96.5,96.06,100.52,23.15,14.22,31.89,23.25,14.22,31.89,70.78,100,30.4,67.56,100,30.4,1.11,0.25,357.29,30.87,1.55,10.05,2.17,10.58,251.71,55.37,249.81,59.04,25.33,30.12,20.77,25.01,28.44,21.7,24.77,24.53,23.9,22.5,0.25535,0.30063,0.26258,0.15815,12.17,13.31,13.41,11.97,1.5605,1.5998,1.6017,1.5382,1.3266,1.3846,1.3279,1.195,0.2286,0.2483,0.2501,0.225
737212,2018-06-01 00:00:00,Gypsum,96.45,96.66,96.1,100.61,25.3,19.65,32.09,25.42,19.65,32.09,67.03,95.4,34.71,64.78,95.4,34.71,1.23,0,315.21,27.23,1.37,7.12,1.96,7.15,194.54,59.76,194.24,60.67,26.68,31.36,23.1,26.28,29.49,23.64,26.86,26.23,24.84,22.43,0.27375,0.29463,0.26906,0.15566,12.07,12.76,13.45,11.58,1.5605,1.5854,1.6033,1.5274,1.3502,1.3769,1.3361,1.1919,0.2269,0.239,0.2507,0.2181
737213,2018-06-02 00:00:00,Gypsum,96.42,96.74,96.06,100.56,27.38,18.79,33.84,27.56,18.79,33.84,75.06,96.42,53.84,73.61,96.42,53.84,1.06,0,332.71,28.75,3.91,12.33,5.19,13.9,144.92,20.29,146.17,15.83,26.93,30.22,23.47,26.67,29.05,24.14,27.53,26.91,25.58,22.81,0.26928,0.28266,0.2741,0.15522,11.56,12.09,13.45,11.33,1.5468,1.5668,1.6041,1.5205,1.3444,1.3615,1.3424,1.1914,0.2178,0.2272,0.2508,0.2135
737214,2018-06-03 00:00:00,Gypsum,97.1,97.66,96.06,101.3,22.67,13.83,28.89,22.76,13.83,28.89,63.86,89.2,27.59,61.84,89.2,27.59,1.13,0.25,319.29,27.59,4.05,13.94,5.48,17.84,346.62,67.73,347.95,66.11,26.37,29.75,23.68,26.49,28.65,24.72,26.68,26.33,25.69,23.17,0.24895,0.2613,0.27378,0.15495,10.92,11.36,13.39,11.12,1.5267,1.5451,1.6024,1.5145,1.3183,1.3341,1.342,1.191,0.2058,0.2141,0.2497,0.2096
737215,2018-06-04 00:00:00,Gypsum,97.66,97.94,97.38,101.95,21.53,10.47,30.67,22.02,10.47,30.67,53.64,96.93,17.47,50.11,96.93,17.47,1.57,0,366.53,31.67,0.85,5.88,1.34,7.02,136.95,77.88,128.97,80.65,25.89,31.26,21.02,25.77,29.45,22.25,25.88,25.51,24.8,23.01,0.22301,0.24096,0.26675,0.15236,10.27,10.67,13.22,10.89,1.5052,1.5236,1.5973,1.5078,1.285,1.3079,1.3332,1.1878,0.1935,0.2011,0.2468,0.2053
737216,2018-06-05 00:00:00,Gypsum,97.22,97.64,96.84,101.46,22.92,17.32,30.51,23.19,17.32,30.51,54.45,87.74,26.37,51.4,87.74,26.37,1.41,0,268.95,23.24,2.64,10,3.6,11.6,152.77,33.74,153.33,32.07,25.06,28.33,22.88,25.24,27.32,23.61,25.53,25.28,24.79,22.96,0.20049,0.22341,0.26613,0.15016,9.63,9.98,13.14,10.67,1.4835,1.5021,1.5953,1.5013,1.2561,1.2854,1.3324,1.1851,0.181,0.1879,0.2455,0.2013
737217,2018-06-06 00:00:00,Gypsum,96.71,96.94,96.45,100.89,25.78,17.19,33.84,25.75,17.19,33.84,63.3,87.42,38.42,62.45,87.42,38.42,1.42,0,354.58,30.64,2.46,7.55,3.36,8.37,163.86,23.69,163.42,21.8,26.76,31.63,22.31,26.31,29.74,23.1,26.84,26.3,24.93,22.83,0.18948,0.21146,0.26716,0.14686,9.23,9.33,13.06,10.41,1.4704,1.4817,1.5934,1.4934,1.242,1.2701,1.3337,1.181,0.1731,0.175,0.2442,0.1963
737218,2018-06-07 00:00:00,Gypsum,96.69,96.93,96.49,100.83,27.56,18.37,35.59,27.72,18.37,35.59,65.11,98.78,29.93,63.68,98.78,29.93,1.56,0,337.36,29.15,2.49,8.7,3.52,9.23,156.38,26.52,156.2,24.5,28.11,32.22,24.41,27.65,30.42,25.02,28.16,27.61,26.05,23.21,0.18054,0.19734,0.27431,0.14433,8.91,8.66,13.06,10.15,1.4593,1.4598,1.5943,1.4855,1.2306,1.252,1.3427,1.1779,0.1665,0.1613,0.2441,0.1913
737219,2018-06-08 00:00:00,Gypsum,96.99,97.29,96.72,101.19,23.92,19.17,29.96,24.13,19.17,29.96,72.94,94.92,45.37,70.33,94.92,45.37,0.89,11.18,213.42,18.44,2,17.54,2.83,22.74,137.79,49.5,140.97,50.12,26.2,29.11,23.79,26.32,27.96,24.6,26.36,26.22,25.79,23.63,0.16961,0.18496,0.27126,0.14317,8.58,8.2,12.94,9.98,1.4477,1.444,1.5907,1.4802,1.2166,1.2361,1.3388,1.1765,0.1598,0.1519,0.242,0.1878
737220,2018-06-09 00:00:00,Gypsum,97.05,97.32,96.82,101.24,26.24,18.11,33.57,26.4,18.11,33.57,65.71,97.64,37.81,63.91,97.64,37.81,1.41,0,349.1,30.16,2.12,7.82,3.03,9.31,160.99,34.86,159.89,34.82,26.98,31.6,23.1,26.68,29.84,23.82,27.25,26.68,25.46,23.44,0.17244,0.18,0.2684,0.14027,8.63,8.06,12.82,9.78,1.4495,1.4389,1.5875,1.4739,1.2202,1.2298,1.3352,1.1729,0.1607,0.1489,0.24,0.1839
737221,2018-06-10 00:00:00,Gypsum,96.83,97.37,96.47,100.97,28.51,21.8,35.66,28.67,21.8,35.66,60.12,93.09,32.69,58.72,93.09,32.69,1.79,0,329.04,28.43,3.84,10.25,5.21,12.7,155.69,39.06,156.22,37.36,27.3,31.12,24.14,27.14,29.81,24.79,28.16,27.43,26.16,23.64,0.17149,0.17016,0.27136,0.1372,8.61,7.84,12.76,9.55,1.4489,1.4303,1.5864,1.4668,1.219,1.2172,1.339,1.1691,0.1604,0.1442,0.239,0.1795
737222,2018-06-11 00:00:00,Gypsum,96.22,96.6,95.88,100.31,30.49,23.69,38.08,30.6,23.69,38.08,49.43,68.16,23.2,48.48,68.16,23.2,2.4,0,346.91,29.97,5.25,11.92,6.9,14.11,173.13,19.05,172.86,16.95,28.11,31.96,24.59,27.84,30.53,25.26,28.88,28.13,26.65,23.9,0.16671,0.15871,0.27201,0.13308,8.49,7.54,12.65,9.26,1.4443,1.4189,1.5835,1.4573,1.2128,1.2025,1.3398,1.164,0.1578,0.1378,0.237,0.1736
737223,2018-06-12 00:00:00,Gypsum,96.16,96.69,95.96,100.24,30.42,24.27,36.94,30.55,24.27,36.94,53.38,74.58,31.89,52.26,74.58,31.89,2.21,0,342.57,29.6,3.9,10.21,5.29,12.05,185.64,52.87,185.1,52.1,29.53,33.63,26.05,29.05,31.9,26.48,30,29.21,27.39,24.27,0.1615,0.14764,0.27341,0.12818,8.32,7.26,12.52,8.93,1.4383,1.4078,1.5806,1.4466,1.2062,1.1883,1.3415,1.1579,0.1543,0.1317,0.2349,0.167
737224,2018-06-13 00:00:00,Gypsum,96.76,96.98,96.51,100.9,27.47,19.86,34.92,27.51,19.86,34.92,66.91,94.39,33.76,66.12,94.39,33.76,1.41,0,301.14,26.02,1.87,8.94,2.84,10.88,70.19,89.53,66.98,93.16,29.59,33.88,26.06,29.21,31.96,26.69,29.86,29.25,27.77,24.73,0.15268,0.13525,0.27209,0.12308,8.1,6.98,12.37,8.65,1.4298,1.3961,1.5765,1.4368,1.1949,1.1725,1.3399,1.1516,0.1496,0.1255,0.2322,0.1611
737225,2018-06-14 00:00:00,Gypsum,97.09,97.42,96.76,101.24,26.85,23.2,31.41,26.92,23.2,31.41,68.79,80.56,57.79,68.11,80.56,57.79,1.12,0,193.11,16.68,3.27,10.05,4.79,12.17,93.1,38.3,94.4,38.05,28.42,30.13,26.81,28.38,29.39,27.26,28.71,28.38,27.59,25.02,0.1435,0.12445,0.26708,0.1185,7.89,6.73,12.22,8.44,1.4218,1.3856,1.5719,1.4295,1.1831,1.1587,1.3336,1.146,0.1453,0.1199,0.2295,0.1568
737226,2018-06-15 00:00:00,Gypsum,96.61,96.9,96.29,100.71,31.01,23.35,38.34,31.09,23.35,38.34,50.03,86.37,22.05,49.15,86.37,22.05,2.57,0,347.45,30.02,4.64,11.7,6.13,14.01,173.37,20.15,173.95,17.7,29.55,33.68,26.13,29.07,31.96,26.59,29.72,29.09,27.48,24.94,0.14284,0.12033,0.2639,0.11236,7.86,6.59,12.02,8.18,1.4205,1.38,1.5665,1.4204,1.1823,1.1534,1.3296,1.1384,0.1445,0.1168,0.2261,0.1515
737227,2018-06-16 00:00:00,Gypsum,96.44,96.66,96.19,100.52,31.45,26.35,38.22,31.29,26.35,38.22,42.94,58.46,25.15,42.73,58.46,25.15,2.79,0,345.09,29.82,5.89,12.64,7.5,14.92,171.46,18.97,171.87,16.98,30.18,34.17,26.85,29.71,32.43,27.28,30.52,29.88,28.17,25.21,0.14018,0.11341,0.26493,0.10601,7.76,6.38,11.9,7.87,1.4169,1.3714,1.5634,1.409,1.1789,1.1445,1.3309,1.1305,0.1425,0.112,0.2239,0.1448
737228,2018-06-17 00:00:00,Gypsum,96.52,96.69,96.38,100.6,30.42,26.08,36.94,30.31,26.08,36.94,49.26,61.9,29.39,49.31,61.9,29.39,2.32,0,289.57,25.02,5.66,12.5,7.14,15.17,171.38,19.29,172.03,17.1,30.11,33.55,27.38,29.77,31.88,27.76,30.51,29.98,28.49,25.55,0.13502,0.10531,0.26302,0.10154,7.62,6.17,11.74,7.62,1.4115,1.3622,1.559,1.4001,1.1723,1.1342,1.3285,1.125,0.1395,0.1072,0.221,0.1395
737229,2018-06-18 00:00:00,Gypsum,96.74,96.95,96.55,100.84,30.31,24.93,36.53,30.19,24.93,36.53,50.73,69.51,30,50.97,69.51,30,2.27,0,321.29,27.76,5.28,11.62,6.71,15.35,169.72,17.35,170.57,15.17,30.39,34.2,27.22,29.93,32.45,27.65,30.73,30.14,28.55,25.74,0.13126,0.09967,0.25969,0.09815,7.52,6.01,11.59,7.43,1.4075,1.3556,1.5546,1.3931,1.1675,1.127,1.3243,1.1208,0.1373,0.1036,0.2183,0.1353
737230,2018-06-19 00:00:00,Gypsum,96.9,97.1,96.67,101.02,28.23,23.6,36.26,28.21,23.6,36.26,64.41,91.45,36.73,63.9,91.45,36.73,1.49,19.05,230.85,19.95,3.99,13.39,5.15,16.46,173.34,46,174.15,45.16,29.57,33.89,26.77,29.47,32.22,27.6,30.05,29.6,28.63,25.94,0.12784,0.09982,0.25694,0.09543,7.38,6.11,11.46,7.28,1.4022,1.3587,1.5507,1.3876,1.1631,1.1272,1.3208,1.1175,0.1342,0.1058,0.2159,0.1321
737231,2018-06-20 00:00:00,Gypsum,96.81,97.05,96.38,100.96,27.11,19.91,34.18,27.05,19.91,34.18,68.24,93.77,44.17,67.26,93.77,44.17,1.25,0.25,208.26,17.99,3.29,11.15,4.32,16.17,170.14,58.16,171.05,56.96,27.39,30.73,25.53,27.58,29.64,26.18,27.65,27.56,27.36,25.8,0.12717,0.12358,0.24839,0.09382,7.24,6.74,11.29,7.23,1.3975,1.3857,1.5451,1.3855,1.1622,1.1575,1.3101,1.1155,0.1311,0.1201,0.2128,0.1309
737232,2018-06-21 00:00:00,Gypsum,96.77,97.07,96.49,100.98,22.53,17.72,30.5,22.43,17.72,30.5,75.73,99.19,38.9,75.05,99.19,38.9,0.82,21.59,275.45,23.8,2.41,13.92,3.54,16.27,307.92,44.73,309.5,44.29,26.44,30.61,23.47,26.51,29.24,24.24,26.01,25.89,26.11,25.22,0.16941,0.33046,0.24085,0.09149,7.87,14.64,11.18,7.23,1.4255,1.6331,1.5409,1.3851,1.2163,1.4231,1.3006,1.1126,0.1447,0.2684,0.2106,0.131
737233,2018-06-22 00:00:00,Gypsum,96.79,96.98,96.59,101.02,21.33,16.24,27.89,21.47,16.24,27.89,67.04,90.65,38.78,65.31,90.65,38.78,0.95,0,268.42,23.19,4.08,12.45,5.94,16.25,303.66,29.85,306.28,30.33,24.56,26.54,22.66,25.09,26.43,23.68,24.62,24.59,25.2,24.68,0.18423,0.29078,0.2345,0.09018,8.49,13.36,11.09,7.19,1.4476,1.5998,1.5376,1.3836,1.2353,1.372,1.2927,1.111,0.158,0.2492,0.209,0.1302
737234,2018-06-23 00:00:00,Gypsum,96.71,96.96,95.69,100.96,19.72,16.78,24.86,19.61,16.78,24.86,78.76,96.42,55.02,78.71,96.42,55.02,0.53,6.86,224.72,19.42,2.42,17.01,3.46,19.95,335.3,60.8,336.46,59.07,24.29,28.14,22.33,24.47,26.89,22.99,24.36,24.17,24.35,23.99,0.18427,0.2693,0.22926,0.08876,8.67,12.43,11.01,7.15,1.4528,1.5737,1.5347,1.3818,1.2353,1.3444,1.2861,1.1092,0.1615,0.2332,0.2075,0.1292
737235,2018-06-24 00:00:00,Gypsum,96.49,96.67,96.29,100.7,23.27,14.69,30.94,23.37,14.69,30.94,71.69,99.7,38.15,70.35,99.7,38.15,1.01,0.25,347.58,30.03,1.4,5.82,2.05,7.04,209.9,61.73,207.61,63.96,25.83,30.75,21.6,25.58,29.1,22.42,25.67,25.28,24.61,23.58,0.19324,0.26976,0.23138,0.0879,8.82,11.98,11.04,7.13,1.4588,1.5622,1.536,1.381,1.2468,1.345,1.2888,1.1082,0.1647,0.2252,0.2082,0.1288
737236,2018-06-25 00:00:00,Gypsum,96.59,97.01,96.16,100.77,23.86,19.65,28.81,24.15,19.65,28.81,73.33,93.02,50.49,70.57,93.02,50.49,0.85,0.25,175.48,15.16,1.94,8.15,2.7,8.88,157.53,59.94,153.74,60.78,25.34,27.64,24.03,25.49,26.84,24.57,25.5,25.4,25.15,23.79,0.19035,0.26074,0.23431,0.08841,8.84,11.54,11.1,7.15,1.4589,1.5496,1.538,1.3817,1.2431,1.3334,1.2924,1.1088,0.1651,0.2173,0.2093,0.1292
737237,2018-06-26 00:00:00,Gypsum,96.78,97.01,96.44,101.01,22.3,17.05,28.35,22.36,17.05,28.35,74.97,99.15,41.06,72.26,99.15,41.06,0.8,20.32,318.19,27.49,3.22,10.25,4.23,11.9,252.44,44.28,250.37,42.83,24.99,28.21,22.31,25.06,27.29,23,24.76,24.67,24.58,23.66,0.37177,0.32735,0.23216,0.08762,16.13,17.17,11.06,7.15,1.6651,1.6908,1.5366,1.3817,1.4766,1.4191,1.2897,1.1078,0.2891,0.3057,0.2085,0.1293
737238,2018-06-27 00:00:00,Gypsum,96.69,96.98,96.38,100.88,25.03,18.52,33.37,24.91,18.52,33.37,75.72,96.69,44.41,73.7,96.69,44.41,0.92,4.32,274.42,23.71,1.42,7.66,2.28,8.45,0,94.43,0,98.47,26.3,30.21,23.08,26,28.74,23.66,25.92,25.64,24.93,23.57,0.38891,0.32504,0.23503,0.08718,16.83,17,11.11,7.15,1.6875,1.689,1.5384,1.3814,1.4986,1.4161,1.2934,1.1073,0.3032,0.3056,0.2095,0.1292
737239,2018-06-28 00:00:00,Gypsum,96.5,96.66,96.32,100.61,29.23,20.46,NaN,29.28,20.46,NaN,69.08,100,42.66,65.94,100,42.66,1.52,0,350.7,30.3,1.54,7.39,2.45,8.92,163.64,42.07,158.77,47.09,28.38,32.69,24.59,27.89,30.82,25.1,28.18,27.74,26.31,23.94,0.37964,0.31643,0.24322,0.08784,15.83,15.75,11.28,7.17,1.664,1.6596,1.5439,1.3824,1.4866,1.405,1.3036,1.1081,0.2883,0.2871,0.2125,0.1298
737240,2018-06-29 00:00:00,Gypsum,96.47,96.63,96.32,100.54,31.46,24.36,38.82,31.76,24.36,38.82,53.65,80.05,28.38,50.45,80.05,28.38,2.36,0,357.93,30.92,3.69,10.66,5.18,13.68,183.19,20.83,183.06,17.75,28.64,32.17,25.81,28.5,30.93,26.33,29.09,28.64,27.39,24.64,0.33709,0.29242,0.24861,0.08928,13.74,13.85,11.4,7.22,1.61,1.6118,1.548,1.3844,1.4317,1.3741,1.3104,1.1099,0.2552,0.2572,0.2148,0.1308
737241,2018-06-30 00:00:00,Gypsum,96.48,96.66,96.29,100.56,30.8,26.14,38.55,30.92,26.14,38.55,54.02,72.2,30.4,52.46,72.2,30.4,2.18,0,359.72,31.08,5.4,11.82,7.2,14.62,171.22,20.29,171.34,17.71,28.63,31.74,25.91,28.56,30.71,26.54,29.24,28.75,27.7,25.11,0.2698,0.25166,0.24879,0.09018,11.39,11.62,11.44,7.24,1.5418,1.5501,1.5491,1.3853,1.3451,1.3217,1.3106,1.111,0.2143,0.2185,0.2156,0.1313
737242,2018-07-01 00:00:00,Gypsum,96.54,96.95,96.29,100.64,28.99,23.49,34.92,29.13,23.49,34.92,58.14,71.66,37.61,56.87,71.66,37.61,1.77,0,277.3,23.96,3.76,12.68,5.07,16.41,173.38,33.1,173.55,33.4,28.87,32.3,26.52,28.77,30.71,27,29.21,28.82,27.82,25.37,0.20713,0.21161,0.24743,0.09061,9.64,9.66,11.46,7.25,1.4849,1.4909,1.5494,1.3857,1.2646,1.2703,1.3089,1.1115,0.1812,0.1814,0.2159,0.1315
737243,2018-07-02 00:00:00,Gypsum,96.99,97.26,96.64,101.19,23.64,19.46,37.54,23.69,19.46,37.54,70.95,97.16,35.32,67.4,97.16,35.32,1,2.79,328.01,28.34,1.52,10.51,2.46,15.93,309.69,61.22,317.98,64.84,28.46,32.96,25.2,28.33,31.08,25.99,28.18,27.97,27.4,25.46,0.17102,0.17947,0.24345,0.09071,8.82,8.41,11.41,7.25,1.4552,1.4493,1.5476,1.3855,1.2184,1.2291,1.3039,1.1116,0.1648,0.1562,0.215,0.1313
737244,2018-07-03 00:00:00,Gypsum,97.09,97.34,96.77,101.28,26.89,17.19,34.51,27.15,17.19,34.51,67.17,92.88,34.85,64.73,92.88,34.85,1.36,0,346.64,29.95,2.49,8.15,3.62,10.19,143.98,25.83,142.29,20.81,28.29,32.62,24.28,28.12,30.98,25.28,28.38,28.01,27.16,25.36,0.15677,0.15717,0.24128,0.09021,8.45,7.61,11.37,7.23,1.4413,1.4206,1.5462,1.385,1.2001,1.2005,1.3012,1.111,0.157,0.1392,0.2143,0.1311
737245,2018-07-04 00:00:00,Gypsum,96.92,97.21,96.72,101.03,30.58,23.08,38.35,30.72,23.08,38.35,56.78,92.89,22.05,55.55,92.89,22.05,2.22,0,342.99,29.63,3.55,9.78,4.99,12.27,151.02,21.22,151.95,18.9,29.52,33.4,26.32,29.2,31.84,26.88,29.88,29.33,27.9,25.49,0.1471,0.13903,0.24603,0.09021,8.17,6.99,11.39,7.2,1.4311,1.3971,1.5474,1.3839,1.1877,1.1773,1.3071,1.111,0.1512,0.1256,0.2146,0.1304
737246,2018-07-05 00:00:00,Gypsum,97.46,97.91,97.13,101.6,29.38,22.81,36.6,29.46,22.81,36.6,59.84,86.68,33.64,58.7,86.68,33.64,1.82,0,344.42,29.76,2.99,9.82,4.18,13.33,153.54,19.53,153.35,17.26,30.21,34.5,26.85,29.86,32.67,27.43,30.52,30.01,28.49,25.83,0.13723,0.12292,0.24976,0.0904,7.92,6.57,11.36,7.17,1.4214,1.3799,1.5472,1.3828,1.1751,1.1567,1.3118,1.1112,0.1459,0.1163,0.2141,0.1296
737247,2018-07-06 00:00:00,Gypsum,98.18,98.39,97.84,102.38,26.89,22,34.98,27.03,22,34.98,70.71,93.83,41.25,69.17,93.83,41.25,1.14,0,295.59,25.54,1.72,7.51,2.89,10.27,34.95,58.23,35.78,58,30.46,34.73,27.11,30.12,32.76,27.75,30.6,30.16,28.79,26.16,0.12984,0.11218,0.25046,0.09022,7.73,6.31,11.3,7.13,1.4138,1.3688,1.5456,1.3814,1.1657,1.143,1.3127,1.111,0.1417,0.1105,0.2129,0.1288
737248,2018-07-07 00:00:00,Gypsum,98.19,98.47,97.87,102.41,25.66,21.26,32.96,25.71,21.26,32.96,76.13,96.46,30.48,74.7,96.46,30.48,0.88,0,244.29,21.11,1.03,9.86,1.97,15.93,22.44,40.03,23.29,42.07,29.79,33.27,27.48,29.64,31.61,27.96,29.93,29.64,28.69,26.38,0.12395,0.10522,0.24708,0.09002,7.58,6.15,11.19,7.1,1.408,1.3615,1.5421,1.3802,1.1581,1.1341,1.3085,1.1108,0.1386,0.1067,0.2109,0.128
737249,2018-07-08 00:00:00,Gypsum,97.79,98.03,97.45,101.99,27.24,19.19,35.12,27.33,19.19,35.12,62.29,97.3,31.62,60.82,97.3,31.62,1.65,0,334.53,28.9,1.84,6.25,2.82,7.72,129.79,34.95,126.77,42.55,30.15,34.96,26.1,29.8,33.05,26.94,30.2,29.79,28.53,26.34,0.12115,0.10124,0.24314,0.08901,7.51,6.03,11.07,7.04,1.4052,1.3567,1.5383,1.3781,1.1545,1.129,1.3035,1.1095,0.1371,0.1041,0.2086,0.1267
737250,2018-07-09 00:00:00,Gypsum,97.63,97.82,97.42,101.82,27.04,16.04,35.52,27.14,16.04,35.52,50.99,88.9,23.6,49.07,88.9,23.6,2.06,0,353.89,30.58,1.79,8.43,2.68,9.45,150.99,41.44,152.5,45.21,30.4,35.61,25.9,30.07,33.46,26.91,30.45,30.07,28.8,26.45,0.1177,0.09653,0.2415,0.08806,7.42,5.91,10.98,6.96,1.4015,1.3512,1.5356,1.3752,1.1501,1.123,1.3015,1.1083,0.1351,0.1013,0.2069,0.125
737251,2018-07-10 00:00:00,Gypsum,97.73,97.96,97.54,101.92,27.81,18.79,36.46,28.03,18.79,36.46,50.9,83.96,22.66,48.81,83.96,22.66,2.15,0,354.89,30.66,1.33,6.15,2.08,6.66,167.11,35.11,168.31,35.27,31.05,36.6,26.41,30.59,34.21,27.31,30.93,30.52,29.08,26.61,0.11506,0.09225,0.23976,0.08704,7.34,5.81,10.88,6.89,1.3986,1.3468,1.5329,1.3727,1.1468,1.1175,1.2993,1.1071,0.1335,0.099,0.2052,0.1236
737252,2018-07-11 00:00:00,Gypsum,97.5,97.76,97.13,101.66,29.02,19.26,37,29.14,19.26,37,55.01,88.67,31.95,53.18,88.67,31.95,2.11,0,310.23,26.8,1.44,9.49,2.11,9.53,159.49,36.68,161.54,39.38,31.38,36.05,27.11,30.94,34.02,27.94,31.35,30.92,29.46,26.85,0.11273,0.08737,0.23857,0.08633,7.28,5.73,10.79,6.84,1.3959,1.3427,1.5302,1.3707,1.1438,1.1113,1.2978,1.1062,0.132,0.0972,0.2035,0.1224
737253,2018-07-12 00:00:00,Gypsum,97.24,97.46,96.96,101.36,30.68,23.28,37.88,30.47,23.28,37.88,52,81.83,29.93,52.09,81.83,29.93,2.36,0,318.52,27.52,2.63,9.88,3.43,11.15,161.24,19.46,161.65,17.18,32,36.06,28.26,31.5,34.21,28.85,32.03,31.55,29.91,27.12,0.11154,0.08374,0.23788,0.08583,7.23,5.69,10.72,6.79,1.3941,1.3402,1.528,1.3688,1.1423,1.1066,1.2969,1.1056,0.1309,0.0961,0.202,0.1212
737254,2018-07-13 00:00:00,Gypsum,97.23,97.4,96.97,101.34,31.04,22.95,38.42,30.92,22.95,38.42,50.19,81.96,26.83,49.97,81.96,26.83,2.51,0,295.35,25.52,2.98,9.29,3.9,10.62,163.2,21.27,162.32,18.41,32.12,36.64,28.4,31.68,34.4,29.05,32.19,31.74,30.2,27.41,0.10884,0.0801,0.23605,0.08535,7.15,5.62,10.63,6.75,1.391,1.3367,1.5253,1.3675,1.1388,1.102,1.2946,1.105,0.1293,0.0944,0.2004,0.1204
737255,2018-07-14 00:00:00,Gypsum,97.22,97.37,96.93,101.35,27.84,22.41,38.41,27.74,22.41,38.41,66.97,97.54,30.94,66.46,97.54,30.94,1.51,11.18,238.71,20.62,2.54,9.29,3.41,10.51,172.52,65.33,173.53,65.09,31.33,36.79,28.56,31.22,34.42,29.3,31.53,31.23,30.22,27.63,0.10548,0.07595,0.23275,0.08491,7.03,5.53,10.52,6.71,1.3862,1.3326,1.5218,1.3659,1.1345,1.0967,1.2905,1.1045,0.1266,0.0925,0.1983,0.1195
737256,2018-07-15 00:00:00,Gypsum,97.23,97.43,96.97,101.4,26.96,22.41,33.23,26.89,22.41,33.23,74.83,98.35,43.33,73.68,98.35,43.33,1.06,0,296.91,25.65,0.58,4.1,1.04,4.31,83.11,57.55,78.76,65.25,30.51,34.94,27.25,30.3,33,27.97,30.2,30.05,29.34,27.54,0.10511,0.07248,0.22541,0.08424,6.94,5.56,10.37,6.68,1.383,1.3328,1.5166,1.3648,1.134,1.0923,1.2813,1.1036,0.1245,0.0932,0.1954,0.1189
737257,2018-07-16 00:00:00,Gypsum,97.13,97.3,96.93,101.28,26.04,22.14,35.39,26.04,22.14,35.39,78.79,97.07,43.47,77.4,97.07,43.47,0.86,1.02,199.35,17.22,1.53,12.5,2.21,15.78,140.7,73.75,143.78,74.84,29.39,33.94,27.06,29.55,32.19,27.84,29.41,29.36,29.02,27.36,0.10271,0.07218,0.22249,0.08372,6.98,5.64,10.32,6.67,1.384,1.3355,1.5148,1.3642,1.131,1.0919,1.2776,1.103,0.1255,0.0949,0.1945,0.1186
737258,2018-07-17 00:00:00,Gypsum,97.27,97.45,97.06,101.46,26.72,22,33.17,26.81,22,33.17,75.46,97.47,43.8,72.92,97.47,43.8,1.02,1.02,246.48,21.3,1.18,5.04,1.69,5.92,149.39,67.12,147.68,70.97,28.92,32.77,26.26,28.85,31.32,26.94,28.85,28.71,28.22,27.02,0.10118,0.07541,0.21721,0.08293,7.01,5.66,10.24,6.65,1.3847,1.337,1.5118,1.3635,1.129,1.096,1.271,1.102,0.1262,0.0953,0.1929,0.1182
737259,2018-07-18 00:00:00,Gypsum,97.26,97.63,97.06,101.45,24.53,21.26,31.75,24.39,21.26,31.75,85.68,98.89,56.53,84.19,98.89,56.53,0.51,17.53,186.4,16.11,1.51,7.31,2.31,9.09,71.96,77.28,79.42,78.55,27.72,30.41,25.21,27.98,29.71,26.05,27.85,27.87,27.82,26.75,0.11404,0.12119,0.21456,0.08227,7.06,7.6,10.2,6.63,1.389,1.4102,1.5102,1.3626,1.1455,1.1545,1.2677,1.1012,0.1273,0.1379,0.1921,0.1177
